Date,EM,ES,MMT,MMS,PDT,PDS,PUT,PUS,IM,All
Tue_Feb_02_172701_EST_2016,2,0,0,0,0,0,0,0,0,2
Sat_Sep_19_091324_EDT_2015,0,0,0,0,0,0,0,0,3,3
Wed_Sep_01_051509_EDT_2010,2,0,0,0,0,0,0,0,0,2
Mon_Nov_05_105019_EST_2012,4,0,0,0,0,0,0,0,0,4
Sun_May_08_183557_EDT_2011,5,0,0,0,0,0,0,0,0,5
Tue_Oct_01_131253_EDT_2013,1,0,0,0,0,1,0,0,0,2
Mon_Feb_08_092732_EST_2016,2,0,0,0,0,0,0,0,0,2
Wed_May_25_122325_EDT_2011,3,0,0,0,0,0,0,0,0,3
Mon_May_27_164156_EDT_2013,4,0,0,0,0,0,0,0,0,4
Thu_Dec_01_140126_EST_2011,2,0,0,0,0,0,0,0,0,2
Thu_Jan_15_030616_EST_2015,2,0,0,0,0,0,0,0,0,2
Thu_Jan_15_030616_EST_2015,2,0,0,0,0,0,0,0,0,2
Wed_Oct_02_074723_EDT_2013,0,0,0,2,0,0,0,0,0,2
Wed_Oct_02_074723_EDT_2013,0,0,2,0,0,0,0,0,0,2
Mon_Jul_01_144917_EDT_2013,0,0,0,2,0,0,0,0,0,2
Mon_Jul_01_144917_EDT_2013,0,0,2,0,0,0,0,0,0,2
Wed_Jun_08_093531_EDT_2011,0,0,2,0,0,0,0,0,0,2
Mon_Feb_07_135644_EST_2011,0,0,0,2,0,0,0,0,0,2
Mon_Feb_07_135644_EST_2011,0,0,2,0,0,0,0,0,0,2
Thu_May_10_144034_EDT_2012,0,0,0,0,0,0,45,0,0,45
Thu_Sep_16_190710_EDT_2010,2,0,0,0,0,0,0,0,0,2
Wed_Jun_16_133703_EDT_2010,0,0,0,0,0,0,0,0,2,2
Mon_Nov_09_163316_EST_2015,0,1,0,0,0,0,0,1,0,2
Tue_Jul_01_152908_EDT_2014,2,0,0,0,0,0,0,0,0,2
Fri_Jan_17_101446_EST_2014,3,0,0,0,0,0,0,0,0,3
Tue_Feb_01_123234_EST_2011,0,0,3,0,0,0,0,0,0,3
Mon_Feb_23_112757_EST_2015,2,0,0,0,0,0,0,0,0,2
Fri_Aug_26_053240_EDT_2016,0,1,0,0,0,0,0,3,0,4
Fri_Aug_26_053240_EDT_2016,0,0,0,0,0,0,3,0,0,3
Thu_Sep_18_104738_EDT_2014,2,0,0,0,0,0,0,0,0,2
Thu_Jun_04_044026_EDT_2015,0,2,0,0,0,0,0,2,0,4
Thu_Jun_04_044026_EDT_2015,0,0,0,0,0,0,2,0,0,2
Tue_Mar_29_112246_EDT_2011,2,0,0,0,0,0,0,0,0,2
Thu_Feb_02_042532_EST_2017,0,0,0,2,0,0,0,0,0,2
Thu_Feb_02_042532_EST_2017,0,0,2,0,0,0,0,0,0,2
Mon_Feb_23_052112_EST_2015,0,0,2,0,0,0,0,0,0,2
Thu_Apr_20_045308_EDT_2017,2,0,0,0,0,0,0,0,0,2
Mon_Sep_21_041419_EDT_2015,0,0,0,0,0,0,0,0,2,2
Wed_Feb_08_053945_EST_2017,0,0,0,0,0,0,0,1,1,2
Fri_Sep_27_142513_EDT_2013,0,0,0,2,0,0,0,0,0,2
Wed_Jul_03_143008_EDT_2013,2,0,0,0,0,0,0,0,0,2
Fri_Jan_17_064807_EST_2014,2,0,0,0,0,0,0,0,2,4
Tue_Mar_16_140412_EDT_2010,2,0,0,0,0,0,0,0,1,3
Wed_Jul_23_122623_EDT_2014,1,0,3,1,0,0,0,0,0,5
Wed_Jul_23_122623_EDT_2014,0,0,1,8,0,0,0,0,0,9
Wed_Jul_23_122623_EDT_2014,0,0,4,0,0,0,0,0,0,4
Fri_May_20_094327_EDT_2011,6,0,0,0,0,0,0,0,0,6
Thu_Mar_30_103656_EDT_2017,0,0,0,0,0,0,0,0,2,2
Wed_Nov_06_153658_EST_2013,0,0,0,0,0,0,0,0,2,2
Tue_Jun_11_125738_EDT_2013,2,0,0,0,0,0,0,0,0,2
Wed_Jul_16_200819_EDT_2014,2,0,0,0,0,0,0,0,0,2
Fri_Apr_29_110722_EDT_2011,2,0,0,0,0,0,0,0,0,2
Mon_Jan_20_182544_EST_2014,5,0,0,0,0,0,0,0,0,5
Mon_Oct_04_172836_EDT_2010,4,0,0,0,0,0,0,0,0,4
Thu_Jan_12_102255_EST_2017,2,0,0,0,0,0,0,0,0,2
Tue_Dec_13_105133_EST_2011,2,0,0,0,0,0,0,0,0,2
Wed_Jun_19_092340_EDT_2013,2,0,0,0,0,0,0,0,0,2
Wed_May_22_020105_EDT_2013,1,0,1,0,0,0,0,0,0,2
Mon_Jun_10_065346_EDT_2013,0,0,0,2,0,0,0,0,0,2
Sat_Aug_09_093842_EDT_2014,2,0,0,0,0,0,0,0,0,2
Thu_Apr_25_084352_EDT_2013,2,0,0,0,0,0,0,0,1,3
Wed_May_01_155659_EDT_2013,2,0,0,0,0,0,0,0,0,2
Fri_Mar_22_205115_EDT_2013,0,0,0,0,0,0,10,0,0,10
Sun_Jun_30_063517_EDT_2013,1,0,1,0,0,0,0,0,0,2
Mon_Mar_18_120204_EDT_2013,2,0,0,0,0,0,0,0,0,2
Sun_Jan_27_101718_EST_2013,2,0,0,0,0,0,0,0,0,2
Tue_Jul_10_052014_EDT_2012,0,1,0,0,0,0,0,12,0,13
Tue_Jul_10_052014_EDT_2012,0,0,0,0,0,0,12,0,0,12
Fri_Jun_08_094557_EDT_2012,3,0,0,0,0,0,0,0,0,3
Sat_Mar_15_094145_EDT_2014,2,0,0,0,0,0,0,0,0,2
Fri_Jan_07_191135_EST_2011,4,0,0,0,0,0,0,0,0,4
Mon_Oct_22_193558_EDT_2012,3,0,0,0,0,0,0,0,0,3
Tue_Oct_09_112345_EDT_2012,0,0,0,0,0,0,0,0,2,2
Mon_Mar_12_151336_EDT_2012,2,0,0,0,0,0,0,0,0,2
Wed_Sep_18_103316_EDT_2013,3,0,0,0,0,0,0,0,0,3
Sat_Jul_12_162427_EDT_2014,2,0,0,0,0,0,0,0,0,2
Thu_Jan_16_110527_EST_2014,2,0,0,0,0,0,0,0,0,2
Thu_Feb_21_140621_EST_2013,2,0,0,0,0,0,0,0,0,2
Tue_Sep_17_100213_EDT_2013,2,0,0,0,0,0,0,0,0,2
Thu_Nov_20_153336_EST_2014,3,0,0,0,0,0,0,0,0,3
Thu_Nov_20_153336_EST_2014,2,0,0,0,0,0,0,0,0,2
Mon_May_10_204444_EDT_2010,2,0,0,0,0,0,0,0,0,2
Thu_Feb_21_140035_EST_2013,0,0,0,0,0,0,0,0,2,2
Thu_Sep_29_155246_EDT_2011,2,0,0,0,0,0,0,0,0,2
Fri_Dec_09_163423_EST_2011,2,0,0,0,0,0,0,0,0,2
Thu_Jun_02_172835_EDT_2011,2,0,0,0,0,0,0,0,0,2
Tue_Sep_18_161952_EDT_2012,0,1,0,0,0,0,0,3,0,4
Tue_Sep_18_161952_EDT_2012,0,0,0,0,0,0,3,0,0,3
Wed_Apr_17_124451_EDT_2013,4,0,0,0,0,0,0,0,0,4
Thu_Nov_10_111202_EST_2011,0,0,0,0,0,0,3,0,0,3
Fri_Oct_28_105506_EDT_2011,5,0,0,0,0,0,0,0,0,5
Fri_Mar_14_104607_EDT_2014,3,0,0,0,0,0,0,0,0,3
Fri_May_24_121810_EDT_2013,0,0,0,0,0,0,0,0,2,2
Fri_Mar_20_153233_EDT_2015,4,0,0,0,0,0,0,0,0,4
Wed_Jul_11_055605_EDT_2012,0,0,0,0,0,0,0,0,3,3
Tue_Nov_01_130846_EDT_2011,3,0,0,0,0,0,0,0,0,3
Wed_Oct_12_120314_EDT_2011,2,0,0,0,0,0,0,0,0,2
Thu_Nov_10_112144_EST_2011,0,0,0,0,0,0,2,0,0,2
Wed_Dec_21_111728_EST_2011,2,0,0,0,0,0,0,0,0,2
Tue_Jun_24_103200_EDT_2014,2,0,0,0,0,0,0,0,0,2
Tue_Nov_01_131329_EDT_2011,3,0,0,0,0,0,0,0,0,3
Tue_Mar_13_104153_EDT_2012,2,0,0,0,0,0,0,0,0,2
Tue_Sep_15_131559_EDT_2015,2,0,0,0,0,0,0,0,0,2
Fri_May_17_151833_EDT_2013,3,0,0,0,0,0,0,0,0,3
Tue_Jul_23_173334_EDT_2013,2,0,0,0,0,0,0,0,0,2
Tue_Jun_11_090437_EDT_2013,2,0,0,0,0,0,0,0,0,2
Mon_Sep_03_062147_EDT_2012,3,0,0,0,0,0,0,0,0,3
Fri_May_24_125543_EDT_2013,2,0,0,0,0,0,0,0,0,2
Mon_Jan_14_151349_EST_2013,2,0,0,0,0,0,0,0,0,2
Wed_Mar_25_125955_EDT_2015,2,0,0,0,0,0,0,0,0,2
Fri_Apr_19_105113_EDT_2013,2,0,0,0,0,0,0,0,1,3
Tue_Feb_12_085520_EST_2013,3,0,0,0,0,0,0,0,0,3
Tue_May_21_174315_EDT_2013,0,1,0,0,0,0,0,2,0,3
Tue_May_21_174315_EDT_2013,0,0,0,0,0,0,2,0,0,2
Mon_Jul_15_095529_EDT_2013,3,0,0,0,0,0,0,0,0,3
Wed_Jul_25_160440_EDT_2012,0,1,0,0,0,0,0,1,0,2
Wed_Jul_25_160440_EDT_2012,0,1,0,0,0,0,0,2,0,3
Wed_Jul_25_160440_EDT_2012,0,1,0,0,0,0,0,2,0,3
Wed_Jul_25_160440_EDT_2012,0,1,0,0,0,0,0,2,0,3
Wed_Jul_25_160440_EDT_2012,0,0,0,0,0,0,7,0,0,7
Thu_Mar_01_163735_EST_2012,0,0,0,41,0,0,0,0,0,41
Thu_Mar_01_163735_EST_2012,0,0,41,0,0,0,0,0,0,41
Fri_Feb_20_133831_EST_2015,2,0,0,0,0,0,0,0,0,2
Thu_Oct_20_210920_EDT_2011,2,0,0,0,0,0,0,0,0,2
Thu_Oct_16_053057_EDT_2014,2,0,0,0,0,0,0,0,0,2
Wed_Jul_11_113848_EDT_2012,2,0,0,0,0,0,0,0,0,2
Sat_May_18_110240_EDT_2013,1,0,0,2,0,0,0,0,1,4
Sat_May_18_110240_EDT_2013,0,0,2,0,0,0,0,0,0,2
Tue_Sep_11_130350_EDT_2012,0,0,0,0,0,1,0,0,4,5
Tue_Sep_11_130350_EDT_2012,0,0,0,0,0,0,0,2,0,2
Tue_Sep_11_130350_EDT_2012,0,0,0,0,0,0,15,0,0,15
Tue_Sep_11_130350_EDT_2012,0,0,0,0,0,0,0,2,0,2
Tue_Sep_11_130350_EDT_2012,0,0,0,0,0,0,0,2,0,2
Tue_Sep_11_130350_EDT_2012,0,0,0,0,0,0,0,3,0,3
Tue_Sep_11_130350_EDT_2012,0,0,0,0,0,0,0,3,0,3
Thu_Sep_27_114606_EDT_2012,3,0,0,0,0,0,0,0,0,3
Fri_May_10_094519_EDT_2013,2,0,0,0,0,0,0,0,0,2
Wed_May_06_093236_EDT_2015,2,0,0,0,0,0,0,0,0,2
Wed_May_01_113404_EDT_2013,2,0,0,0,0,0,0,0,0,2
Tue_Apr_23_100603_EDT_2013,2,0,0,0,0,0,0,0,0,2
Wed_Sep_25_170108_EDT_2013,2,0,0,0,0,0,0,0,0,2
Thu_Mar_21_065120_EDT_2013,2,0,0,0,0,0,0,0,0,2
Mon_Feb_11_135059_EST_2013,2,0,0,0,0,0,0,0,0,2
Tue_Apr_09_020718_EDT_2013,2,0,0,0,0,0,0,0,0,2
Mon_Jan_23_160704_EST_2012,0,0,0,0,0,2,0,0,0,2
Fri_Nov_18_090930_EST_2011,0,0,5,0,0,0,0,0,0,5
Fri_May_20_053222_EDT_2011,2,0,0,0,0,0,0,0,0,2
Fri_Jun_17_104953_EDT_2016,1,1,0,0,0,0,0,0,0,2
Fri_Jun_17_104953_EDT_2016,0,0,0,0,0,0,0,0,2,2
Wed_Apr_04_110024_EDT_2012,0,1,0,0,0,0,0,1,0,2
Wed_Mar_31_083943_EDT_2010,0,1,0,0,0,0,0,4,0,5
Wed_Mar_31_083943_EDT_2010,0,0,0,0,0,0,4,0,0,4
Mon_Jan_30_192039_EST_2012,0,1,0,0,0,0,0,1,0,2
Mon_Jan_30_192039_EST_2012,0,1,0,0,0,0,0,1,0,2
Mon_Jan_30_192039_EST_2012,0,0,0,0,0,0,2,0,0,2
Mon_Jul_09_111154_EDT_2012,0,1,0,0,0,0,0,1,0,2
Sat_Oct_29_052601_EDT_2016,2,0,0,0,0,0,0,0,0,2
Thu_Aug_13_100738_EDT_2015,4,0,0,0,0,0,0,0,0,4
Wed_Jun_10_133835_EDT_2015,2,0,0,0,0,0,0,0,0,2
Mon_Jan_11_172609_EST_2016,0,0,0,1,0,1,0,0,0,2
Tue_Oct_24_163006_EDT_2017,2,0,0,0,0,0,0,0,0,2
Thu_May_26_185618_EDT_2016,0,1,0,0,0,0,0,2,0,3
Thu_May_26_185618_EDT_2016,0,1,0,0,0,0,0,2,0,3
Thu_May_26_185618_EDT_2016,2,0,0,0,0,0,0,0,0,2
Thu_May_26_185618_EDT_2016,0,0,0,0,0,0,4,0,0,4
Thu_May_26_185618_EDT_2016,0,0,2,0,0,0,0,0,0,2
Mon_Mar_12_084225_EDT_2012,3,0,0,0,0,0,0,0,0,3
Sun_Jul_08_150827_EDT_2012,0,1,0,0,0,0,0,1,0,2
Sun_Jul_08_150827_EDT_2012,0,1,0,0,0,0,0,1,0,2
Sun_Jul_08_150827_EDT_2012,0,0,0,0,0,0,2,0,0,2
Wed_May_26_083809_EDT_2010,2,0,0,0,0,0,0,0,0,2
Thu_Oct_07_144114_EDT_2010,3,0,0,0,0,0,0,0,0,3
Thu_Sep_27_074100_EDT_2012,2,0,0,0,0,0,0,0,0,2
Fri_May_04_091702_EDT_2012,0,1,0,0,0,0,0,3,0,4
Fri_May_04_091702_EDT_2012,0,0,0,0,0,0,3,0,0,3
Sat_Jan_10_164323_EST_2015,0,1,0,0,0,0,0,2,0,3
Sat_Jan_10_164323_EST_2015,0,0,0,0,0,0,2,0,0,2
Fri_Sep_02_045107_EDT_2016,0,0,0,0,0,0,0,0,2,2
Sun_May_29_194552_EDT_2016,0,0,0,0,0,0,2,0,0,2
Wed_Oct_12_074410_EDT_2016,0,1,0,0,0,0,0,5,0,6
Wed_Oct_12_074410_EDT_2016,0,0,0,0,0,0,5,0,0,5
Sat_Jan_30_095922_EST_2010,0,1,0,0,0,0,0,1,0,2
Sat_Jan_30_095922_EST_2010,0,1,0,0,0,0,0,2,0,3
Sat_Jan_30_095922_EST_2010,0,0,0,0,0,0,3,0,0,3
Fri_Jun_17_085729_EDT_2011,2,0,0,0,0,0,0,0,0,2
Thu_Mar_25_095421_EDT_2010,0,1,0,0,0,0,0,5,0,6
Thu_Mar_25_095421_EDT_2010,0,0,0,0,0,0,5,0,0,5
Wed_Jul_01_155256_EDT_2015,0,1,0,0,0,0,0,3,0,4
Wed_Jul_01_155256_EDT_2015,0,0,0,0,0,0,3,0,0,3
Thu_May_09_041008_EDT_2013,2,0,0,0,0,0,0,0,0,2
Wed_Oct_26_132814_EDT_2016,0,0,0,0,0,4,0,0,1,5
Wed_Oct_26_132814_EDT_2016,0,0,0,0,4,0,0,0,0,4
Mon_Jan_02_130239_EST_2017,2,0,0,0,0,0,0,0,0,2
Mon_Mar_16_081514_EDT_2015,2,0,0,0,0,0,0,0,0,2
Mon_Jul_23_150726_EDT_2012,0,0,0,1,0,0,0,1,0,2
Fri_Feb_11_042249_EST_2011,4,0,0,0,0,0,0,0,0,4
Mon_Apr_05_114444_EDT_2010,2,0,0,0,0,0,0,0,0,2
Wed_Apr_11_153801_EDT_2012,0,1,0,0,0,0,0,4,0,5
Wed_Apr_11_153801_EDT_2012,0,0,0,0,0,0,4,0,0,4
Fri_May_04_101337_EDT_2012,0,1,0,0,0,0,0,2,0,3
Fri_May_04_101337_EDT_2012,0,0,0,0,0,0,2,0,0,2
Wed_Nov_02_110125_EDT_2016,0,0,0,0,0,2,0,0,0,2
Wed_Nov_02_110125_EDT_2016,0,0,0,0,2,0,0,0,0,2
Fri_Mar_27_081645_EDT_2015,0,0,2,0,0,0,0,0,0,2
Fri_Mar_27_081645_EDT_2015,0,0,1,1,0,0,0,0,0,2
Fri_Mar_27_081645_EDT_2015,0,0,1,1,0,0,0,0,0,2
Wed_Apr_05_085547_EDT_2017,0,1,0,0,0,0,0,3,0,4
Wed_Apr_05_085547_EDT_2017,0,0,0,0,0,0,3,0,0,3
Fri_Oct_18_030257_EDT_2013,1,0,0,0,0,0,0,0,1,2
Wed_Mar_23_035715_EDT_2011,2,0,0,0,0,0,0,0,0,2
Sun_Dec_19_050726_EST_2010,0,1,0,0,0,0,0,3,0,4
Sun_Dec_19_050726_EST_2010,0,0,0,0,0,0,3,0,0,3
Mon_Sep_12_045628_EDT_2011,0,1,0,0,0,0,0,8,0,9
Mon_Sep_12_045628_EDT_2011,0,0,0,0,0,0,8,0,0,8
Fri_Dec_14_092135_EST_2012,2,0,0,0,0,0,0,0,0,2
Tue_Apr_23_124747_EDT_2013,3,0,0,0,0,0,0,0,0,3
Wed_Oct_24_053318_EDT_2012,2,0,0,0,0,0,0,0,0,2
Sun_Jul_18_155920_EDT_2010,1,0,0,1,0,0,0,0,0,2
Mon_Jul_04_070135_EDT_2016,1,1,0,0,0,0,0,0,0,2
Mon_Jul_04_070135_EDT_2016,0,0,0,0,0,0,0,0,2,2
Wed_Jan_27_112723_EST_2010,2,0,0,0,0,0,0,0,0,2
Wed_Jul_30_105317_EDT_2014,0,1,0,0,0,0,0,5,0,6
Wed_Jul_30_105317_EDT_2014,0,0,0,0,0,0,5,0,0,5
Mon_Jul_30_103809_EDT_2012,0,1,0,0,0,0,0,2,0,3
Mon_Jul_30_103809_EDT_2012,0,0,0,0,0,0,2,0,0,2
Mon_Oct_25_151836_EDT_2010,0,1,0,0,0,0,0,2,0,3
Mon_Oct_25_151836_EDT_2010,0,1,0,0,0,0,0,2,0,3
Mon_Oct_25_151836_EDT_2010,0,1,0,0,0,0,0,2,0,3
Mon_Oct_25_151836_EDT_2010,0,0,0,0,0,0,6,0,0,6
Mon_Aug_10_033647_EDT_2015,0,1,0,0,0,0,0,1,0,2
Mon_Apr_11_062851_EDT_2016,0,1,0,0,0,0,0,1,0,2
Sat_Mar_21_065554_EDT_2009,2,0,0,0,0,0,0,0,0,2
Sat_Jan_03_163624_EST_2009,0,0,0,0,0,0,0,0,2,2
Mon_Jan_05_152045_EST_2009,4,0,0,0,0,0,0,0,0,4
Fri_Apr_17_151525_EDT_2009,9,0,0,0,0,0,0,0,0,9
Sat_Apr_26_135937_EDT_2008,0,0,0,0,0,0,0,0,3,3
Mon_Oct_12_140806_EDT_2009,2,0,0,0,0,0,0,0,0,2
Tue_Oct_27_043659_EDT_2015,1,0,0,0,0,0,0,0,1,2
Tue_Dec_03_185427_EST_2013,2,0,1,0,0,0,0,0,0,3
Sat_Jan_19_060333_EST_2013,28,0,0,0,0,0,0,0,0,28
Thu_Jun_04_044042_EDT_2015,1,0,0,0,0,0,0,1,0,2
Thu_Jun_04_044042_EDT_2015,1,0,0,0,0,0,0,1,0,2
Thu_Jun_04_044042_EDT_2015,0,0,0,0,0,0,2,0,0,2
Mon_Feb_24_111752_EST_2014,0,0,0,0,0,0,0,0,2,2
Mon_Feb_24_111752_EST_2014,0,0,0,0,0,0,2,0,0,2
Thu_Sep_21_064923_EDT_2017,0,0,0,0,0,0,0,2,0,2
Thu_Sep_21_064923_EDT_2017,0,0,0,0,0,0,2,0,0,2
Thu_Apr_02_085611_EDT_2015,2,0,0,0,0,0,0,0,0,2
Sun_Feb_14_054202_EST_2010,3,0,0,0,0,0,0,0,0,3
Tue_Jun_21_105509_EDT_2011,0,0,0,0,0,0,5,0,0,5
Mon_Sep_21_084957_EDT_2015,2,0,0,0,0,0,0,0,0,2
Mon_Sep_22_080422_EDT_2014,6,0,0,0,0,0,0,0,0,6
Mon_Sep_22_080422_EDT_2014,2,0,0,0,0,0,0,0,0,2
Wed_Oct_16_115717_EDT_2013,2,0,0,0,0,0,0,0,0,2
Tue_Oct_04_091506_EDT_2016,2,0,0,0,0,0,0,0,0,2
Wed_Dec_10_155938_EST_2014,0,0,1,0,0,0,5,0,0,6
Wed_Aug_06_122519_EDT_2014,0,0,0,5,0,0,0,0,0,5
Wed_Aug_06_122519_EDT_2014,0,0,4,0,0,0,0,0,0,4
Mon_Aug_04_132742_EDT_2014,0,0,0,0,0,0,0,0,2,2
Wed_Oct_16_073852_EDT_2013,1,0,0,0,0,0,0,0,1,2
Fri_Jan_31_041255_EST_2014,2,0,0,0,0,0,0,0,0,2
Thu_Nov_28_064415_EST_2013,2,0,0,0,0,0,0,0,0,2
Sat_Jul_26_113401_EDT_2014,0,0,0,0,0,0,0,2,0,2
Sat_Jul_26_113401_EDT_2014,0,0,0,0,0,0,2,0,0,2
Wed_Jul_02_093443_EDT_2014,1,0,0,0,0,0,1,0,2,4
Thu_Dec_04_222850_EST_2014,2,0,0,0,0,0,0,0,1,3
Wed_Mar_11_124158_EDT_2015,2,0,0,0,0,0,0,0,0,2
Sat_Dec_14_053643_EST_2013,1,0,0,0,0,0,0,0,1,2
Sat_Jul_19_094053_EDT_2014,2,0,0,0,0,0,0,0,0,2
Sat_Jul_19_094053_EDT_2014,5,0,0,0,0,0,0,0,0,5
Tue_Apr_14_105607_EDT_2015,0,0,0,0,0,0,2,0,0,2
Sat_Oct_22_171621_EDT_2011,4,0,0,0,0,0,0,0,0,4
Sat_Aug_21_214735_EDT_2010,0,0,0,0,0,0,9,0,0,9
Sun_Dec_08_063518_EST_2013,0,0,0,0,0,0,0,0,3,3
Wed_Sep_01_160954_EDT_2010,1,0,0,0,0,0,0,0,1,2
Sun_Feb_19_122734_EST_2017,0,0,0,0,0,0,0,0,2,2
Sat_Nov_16_104235_EST_2013,2,0,0,0,0,0,0,0,0,2
Wed_Sep_01_153026_EDT_2010,0,0,2,0,0,0,0,0,0,2
Fri_Oct_28_133952_EDT_2011,2,0,0,0,0,0,0,0,0,2
Thu_Sep_18_123907_EDT_2014,0,0,7,0,0,0,2,0,0,9
Tue_Nov_03_151148_EST_2015,8,0,0,0,0,0,0,0,0,8
Fri_May_29_122758_EDT_2015,0,0,0,0,0,0,6,0,0,6
Thu_Jan_22_144030_EST_2015,2,0,0,0,0,0,0,0,0,2
Fri_Sep_18_172359_EDT_2009,0,0,0,0,0,0,24,0,0,24
Mon_Oct_16_163129_EDT_2017,0,0,0,0,0,0,5,0,0,5
Sat_Mar_13_115614_EST_2010,0,0,2,0,0,0,0,0,0,2
Mon_Feb_24_161232_EST_2014,2,0,0,0,0,0,0,0,0,2
Wed_Nov_13_131344_EST_2013,2,0,0,0,0,0,0,0,0,2
Wed_Nov_13_131344_EST_2013,6,0,0,0,0,0,0,0,0,6
Sat_Oct_22_173014_EDT_2011,4,0,0,0,0,0,0,0,0,4
Sat_Nov_22_053358_EST_2014,3,0,0,0,0,0,0,0,0,3
Mon_Oct_07_190223_EDT_2013,0,0,0,0,0,0,0,0,2,2
Sun_May_25_103812_EDT_2014,1,0,0,0,1,0,0,0,0,2
Wed_Nov_08_105000_EST_2017,2,0,0,0,0,0,0,0,0,2
Thu_Oct_17_064351_EDT_2013,3,0,0,0,0,0,0,0,0,3
Fri_Jan_15_125320_EST_2016,0,0,0,0,1,0,0,0,1,2
Wed_Dec_16_064240_EST_2015,2,0,0,0,0,0,0,0,0,2
Tue_Jul_12_085239_EDT_2016,0,0,0,0,0,2,0,0,0,2
Tue_Jul_12_085239_EDT_2016,0,0,0,0,2,0,0,0,0,2
Mon_Dec_12_172633_EST_2016,2,0,0,0,0,0,0,0,0,2
Mon_Jan_13_101614_EST_2014,2,0,0,0,0,0,0,0,0,2
Mon_Oct_28_201747_EDT_2013,0,0,0,0,0,0,0,0,2,2
Thu_Mar_13_061251_EDT_2014,0,0,0,2,0,0,0,0,0,2
Fri_Jul_31_114428_EDT_2015,2,0,0,0,0,0,0,0,1,3
Thu_Oct_23_153959_EDT_2014,3,0,0,0,0,0,0,0,0,3
Sat_Jun_18_083027_EDT_2011,0,0,0,3,0,0,0,0,0,3
Sat_Jun_18_083027_EDT_2011,0,0,3,0,0,0,0,0,0,3
Thu_Jun_03_075119_EDT_2010,2,0,0,0,0,0,0,0,0,2
Thu_Mar_11_001437_EST_2010,2,0,0,0,0,0,0,0,0,2
Mon_Aug_11_103448_EDT_2014,3,0,0,0,0,0,0,0,0,3
Mon_Aug_02_133929_EDT_2010,2,0,0,0,0,0,0,0,0,2
Tue_Oct_10_145749_EDT_2017,0,0,0,0,0,0,2,0,0,2
Thu_Sep_28_065418_EDT_2017,0,0,0,0,0,0,0,0,4,4
Wed_Dec_07_100652_EST_2016,2,0,0,0,0,0,0,0,0,2
Fri_Sep_18_115656_EDT_2015,2,0,0,0,0,0,0,0,0,2
Wed_Jul_30_080225_EDT_2014,3,0,0,0,0,0,0,0,0,3
Mon_Sep_21_111014_EDT_2009,2,0,0,0,0,0,0,0,1,3
Tue_Dec_22_072310_EST_2015,0,0,0,0,0,0,0,2,0,2
Tue_Dec_22_072310_EST_2015,0,0,0,0,0,0,2,0,0,2
Wed_Mar_11_124306_EDT_2015,2,0,0,0,0,0,0,0,0,2
Fri_Dec_06_182338_EST_2013,2,0,0,0,0,0,0,0,0,2
Thu_Jun_26_194739_EDT_2014,0,0,0,0,0,0,0,0,2,2
Mon_Aug_04_073208_EDT_2014,2,0,0,0,0,0,0,0,0,2
Thu_Mar_13_052600_EDT_2014,1,0,0,1,0,0,0,0,0,2
Thu_Aug_18_112003_EDT_2016,0,0,0,2,0,0,0,0,0,2
Thu_Aug_18_112003_EDT_2016,0,0,2,0,0,0,0,0,0,2
Sat_Oct_25_171902_EDT_2014,4,0,0,0,0,0,0,0,0,4
Sat_Oct_25_171902_EDT_2014,1,0,0,0,0,0,0,1,0,2
Sat_Oct_25_171902_EDT_2014,0,0,0,0,0,0,2,0,0,2
Wed_Oct_18_140425_EDT_2017,1,0,0,0,0,0,0,0,1,2
Tue_Feb_21_061149_EST_2017,2,0,0,0,0,0,0,0,0,2
Thu_Feb_09_234820_EST_2017,2,0,0,0,0,0,0,0,0,2
Wed_Sep_03_161254_EDT_2014,4,0,0,0,0,0,0,0,0,4
Wed_Mar_12_182157_EDT_2014,0,0,0,2,0,0,0,0,0,2
Wed_Mar_12_182157_EDT_2014,0,0,2,0,0,0,0,0,0,2
Tue_Nov_11_083539_EST_2014,1,0,0,0,0,0,0,0,1,2
Mon_Feb_29_094023_EST_2016,2,0,0,0,0,0,0,0,0,2
Fri_Nov_21_135548_EST_2014,0,0,0,0,0,2,0,0,0,2
Wed_Oct_16_175748_EDT_2013,0,0,0,0,0,0,2,0,0,2
Tue_May_11_163308_EDT_2010,2,0,0,0,0,0,0,0,0,2
Thu_Jul_19_084026_EDT_2012,2,0,0,0,0,0,0,0,0,2
Thu_Jul_19_084026_EDT_2012,0,0,0,0,0,2,0,0,0,2
Wed_Jul_18_035147_EDT_2012,3,0,0,0,0,0,0,0,0,3
Thu_Aug_23_144443_EDT_2012,0,0,0,0,0,2,0,0,0,2
Mon_Jul_30_133022_EDT_2012,0,0,0,0,0,0,0,11,0,11
Mon_Jul_30_133022_EDT_2012,0,0,0,0,0,0,11,0,0,11
Sun_Apr_01_165319_EDT_2012,0,1,0,0,0,0,0,8,0,9
Sun_Apr_01_165319_EDT_2012,0,0,0,0,0,0,8,0,0,8
Fri_Jun_15_113035_EDT_2012,2,0,0,0,0,0,0,0,0,2
Fri_Jun_15_113035_EDT_2012,0,0,0,2,0,0,0,0,0,2
Fri_Jun_15_113035_EDT_2012,0,0,2,0,0,0,0,0,0,2
Thu_Mar_22_184640_EDT_2012,0,0,0,0,0,0,0,2,0,2
Thu_Mar_22_184640_EDT_2012,0,0,0,0,0,0,2,0,0,2
